SICBL23CD,SICBL23NM,ICD10_code,Site_description,Count,Type_of_rate,Rate,LCI,UCI
E38000106,NHS Mid and South Essex ICB - 06Q,C61,Malignant neoplasm of prostate,435,Age-standardised,226.5,205.7,248.9
E38000185,NHS Mid and South Essex ICB - 07G,C61,Malignant neoplasm of prostate,117,Age-standardised,195.5,161.2,234.9
E38000007,NHS Mid and South Essex ICB - 99E,C61,Malignant neoplasm of prostate,251,Age-standardised,227,199.7,256.9
E38000030,NHS Mid and South Essex ICB - 99F,C61,Malignant neoplasm of prostate,213,Age-standardised,219.4,190.9,251
E38000168,NHS Mid and South Essex ICB - 99G,C61,Malignant neoplasm of prostate,133,Age-standardised,164,137.3,194.4
E38000239,NHS Norfolk and Waveney ICB - 26A,C61,Malignant neoplasm of prostate,1167,Age-standardised,202.9,191.4,215
E38000240,NHS North Central London ICB - 93C,C61,Malignant neoplasm of prostate,912,Age-standardised,202,189,215.8
E38000130,NHS North East and North Cumbria ICB - 00L,C61,Malignant neoplasm of prostate,354,Age-standardised,190.7,171.3,211.6
E38000163,NHS North East and North Cumbria ICB - 00N,C61,Malignant neoplasm of prostate,125,Age-standardised,171.8,142.8,204.8
E38000176,NHS North East and North Cumbria ICB - 00P,C61,Malignant neoplasm of prostate,197,Age-standardised,153,132.3,176.1
E38000215,NHS North East and North Cumbria ICB - 01H,C61,Malignant neoplasm of prostate,274,Age-standardised,153.8,136.1,173.2
E38000212,NHS North East and North Cumbria ICB - 13T,C61,Malignant neoplasm of prostate,353,Age-standardised,175.5,157.6,194.8
E38000247,NHS North East and North Cumbria ICB - 16C,C61,Malignant neoplasm of prostate,593,Age-standardised,192.9,177.7,209.2
E38000234,NHS North East and North Cumbria ICB - 84H,C61,Malignant neoplasm of prostate,373,Age-standardised,141.8,127.7,157
E38000127,NHS North East and North Cumbria ICB - 99C,C61,Malignant neoplasm of prostate,163,Age-standardised,167,142.3,194.8
E38000255,NHS North East London ICB - A3A8R,C61,Malignant neoplasm of prostate,1246,Age-standardised,229.9,217,243.4
E38000256,NHS North West London ICB - W2U3Z,C61,Malignant neoplasm of prostate,1308,Age-standardised,190.3,180,201
E38000262,NHS Northamptonshire ICB - 78H,C61,Malignant neoplasm of prostate,770,Age-standardised,232.6,216.4,249.7
E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,C61,Malignant neoplasm of prostate,128,Age-standardised,209,174.3,248.7
E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,C61,Malignant neoplasm of prostate,918,Age-standardised,206.8,193.6,220.6
E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",C61,Malignant neoplasm of prostate,609,Age-standardised,236.8,218.3,256.4
E38000150,NHS Somerset ICB - 11X,C61,Malignant neoplasm of prostate,648,Age-standardised,205.4,189.9,221.9
E38000244,NHS South East London ICB - 72Q,C61,Malignant neoplasm of prostate,1262,Age-standardised,225.2,212.7,238.3
E38000245,NHS South West London ICB - 36L,C61,Malignant neoplasm of prostate,1023,Age-standardised,206.8,194.2,220.1
E38000006,NHS South Yorkshire ICB - 02P,C61,Malignant neoplasm of prostate,191,Age-standardised,167.7,144.6,193.4
E38000044,NHS South Yorkshire ICB - 02X,C61,Malignant neoplasm of prostate,293,Age-standardised,207.7,184.5,233
E38000141,NHS South Yorkshire ICB - 03L,C61,Malignant neoplasm of prostate,280,Age-standardised,226.9,201,255.3
E38000146,NHS South Yorkshire ICB - 03N,C61,Malignant neoplasm of prostate,416,Age-standardised,187.1,169.5,206
E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,C61,Malignant neoplasm of prostate,124,Age-standardised,192.4,159.8,229.6
E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,C61,Malignant neoplasm of prostate,125,Age-standardised,207.6,172.7,247.5
E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,C61,Malignant neoplasm of prostate,198,Age-standardised,172.9,149.6,198.8
E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,C61,Malignant neoplasm of prostate,221,Age-standardised,186.2,162.3,212.5
E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,C61,Malignant neoplasm of prostate,148,Age-standardised,176.6,149.2,207.5
E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,C61,Malignant neoplasm of prostate,156,Age-standardised,138.9,117.9,162.6
E38000086,NHS Suffolk and North East Essex ICB - 06L,C61,Malignant neoplasm of prostate,524,Age-standardised,239.2,219.1,260.6
E38000117,NHS Suffolk and North East Essex ICB - 06T,C61,Malignant neoplasm of prostate,457,Age-standardised,264.2,240.5,289.6
E38000204,NHS Suffolk and North East Essex ICB - 07K,C61,Malignant neoplasm of prostate,216,Age-standardised,183.5,159.8,209.7
E38000264,NHS Surrey Heartlands ICB - 92A,C61,Malignant neoplasm of prostate,1200,Age-standardised,255.8,241.5,270.7
E38000021,NHS Sussex ICB - 09D,C61,Malignant neoplasm of prostate,191,Age-standardised,193.6,166.8,223.4
E38000265,NHS Sussex ICB - 70F,C61,Malignant neoplasm of prostate,1034,Age-standardised,235.2,221.1,250
E38000235,NHS Sussex ICB - 97R,C61,Malignant neoplasm of prostate,717,Age-standardised,225.6,209.3,242.7
E38000025,NHS West Yorkshire ICB - 02T,C61,Malignant neoplasm of prostate,189,Age-standardised,201.6,173.6,232.9
E38000190,NHS West Yorkshire ICB - 03R,C61,Malignant neoplasm of prostate,304,Age-standardised,191.6,170.6,214.6
E38000225,NHS West Yorkshire ICB - 15F,C61,Malignant neoplasm of prostate,632,Age-standardised,220.1,203.2,238
E38000232,NHS West Yorkshire ICB - 36J,C61,Malignant neoplasm of prostate,492,Age-standardised,219.7,200.6,240.1
E38000254,NHS West Yorkshire ICB - X2C4Y,C61,Malignant neoplasm of prostate,384,Age-standardised,209.2,188.7,231.4
