SICBL23CD,SICBL23NM,ICD10_code,Site_description,Count,Type_of_rate,Rate,LCI,UCI
E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,C50,Malignant neoplasm of breast,1539,Age-standardised,176.9,168.1,186.1
E38000236,NHS Herefordshire and Worcestershire ICB - 18C,C50,Malignant neoplasm of breast,830,Age-standardised,186.8,174.2,200
E38000049,NHS Hertfordshire and West Essex ICB - 06K,C50,Malignant neoplasm of breast,521,Age-standardised,186.7,170.9,203.6
E38000079,NHS Hertfordshire and West Essex ICB - 06N,C50,Malignant neoplasm of breast,484,Age-standardised,164.7,150.2,180.1
E38000197,NHS Hertfordshire and West Essex ICB - 07H,C50,Malignant neoplasm of breast,283,Age-standardised,179.5,159.1,201.8
E38000052,NHS Humber and North Yorkshire ICB - 02Y,C50,Malignant neoplasm of breast,399,Age-standardised,207.2,187,229
E38000085,NHS Humber and North Yorkshire ICB - 03F,C50,Malignant neoplasm of breast,150,Age-standardised,129.8,109.8,152.4
E38000119,NHS Humber and North Yorkshire ICB - 03H,C50,Malignant neoplasm of breast,103,Age-standardised,119.6,97.5,145.3
E38000122,NHS Humber and North Yorkshire ICB - 03K,C50,Malignant neoplasm of breast,193,Age-standardised,210,181.3,242
E38000188,NHS Humber and North Yorkshire ICB - 03Q,C50,Malignant neoplasm of breast,320,Age-standardised,169.8,151.7,189.6
E38000241,NHS Humber and North Yorkshire ICB - 42D,C50,Malignant neoplasm of breast,448,Age-standardised,179.1,162.6,196.8
E38000237,NHS Kent and Medway ICB - 91Q,C50,Malignant neoplasm of breast,1662,Age-standardised,174.3,166,182.9
E38000014,NHS Lancashire and South Cumbria ICB - 00Q,C50,Malignant neoplasm of breast,118,Age-standardised,186.2,153.9,223.1
E38000015,NHS Lancashire and South Cumbria ICB - 00R,C50,Malignant neoplasm of breast,103,Age-standardised,138.7,113,168.4
E38000034,NHS Lancashire and South Cumbria ICB - 00X,C50,Malignant neoplasm of breast,148,Age-standardised,161.1,136.2,189.3
E38000050,NHS Lancashire and South Cumbria ICB - 01A,C50,Malignant neoplasm of breast,327,Age-standardised,168.6,150.8,187.9
E38000227,NHS Lancashire and South Cumbria ICB - 01E,C50,Malignant neoplasm of breast,145,Age-standardised,151.2,127.6,178
E38000228,NHS Lancashire and South Cumbria ICB - 01K,C50,Malignant neoplasm of breast,314,Age-standardised,169,150.6,189
E38000200,NHS Lancashire and South Cumbria ICB - 02G,C50,Malignant neoplasm of breast,117,Age-standardised,191.8,158.2,230.4
E38000226,NHS Lancashire and South Cumbria ICB - 02M,C50,Malignant neoplasm of breast,199,Age-standardised,160.6,138.4,185.3
E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",C50,Malignant neoplasm of breast,282,Age-standardised,151.2,133.9,170.1
E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",C50,Malignant neoplasm of breast,228,Age-standardised,169.6,147.9,193.4
E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",C50,Malignant neoplasm of breast,336,Age-standardised,163.7,146.6,182.2
E38000238,NHS Lincolnshire ICB - 71E,C50,Malignant neoplasm of breast,739,Age-standardised,172.8,160.4,185.8
E38000106,NHS Mid and South Essex ICB - 06Q,C50,Malignant neoplasm of breast,365,Age-standardised,173.6,156.2,192.5
E38000185,NHS Mid and South Essex ICB - 07G,C50,Malignant neoplasm of breast,100,Age-standardised,135.4,109.9,165.1
E38000007,NHS Mid and South Essex ICB - 99E,C50,Malignant neoplasm of breast,255,Age-standardised,190.8,168,215.8
E38000030,NHS Mid and South Essex ICB - 99F,C50,Malignant neoplasm of breast,195,Age-standardised,190.8,164.5,220
E38000168,NHS Mid and South Essex ICB - 99G,C50,Malignant neoplasm of breast,158,Age-standardised,167.8,142.5,196.3
E38000239,NHS Norfolk and Waveney ICB - 26A,C50,Malignant neoplasm of breast,1035,Age-standardised,173.9,163.3,185.1
E38000240,NHS North Central London ICB - 93C,C50,Malignant neoplasm of breast,834,Age-standardised,136.1,126.8,145.9
E38000130,NHS North East and North Cumbria ICB - 00L,C50,Malignant neoplasm of breast,337,Age-standardised,174.9,156.5,194.9
E38000163,NHS North East and North Cumbria ICB - 00N,C50,Malignant neoplasm of breast,157,Age-standardised,187.8,159.4,219.7
E38000176,NHS North East and North Cumbria ICB - 00P,C50,Malignant neoplasm of breast,238,Age-standardised,159.5,139.8,181.2
E38000215,NHS North East and North Cumbria ICB - 01H,C50,Malignant neoplasm of breast,322,Age-standardised,174.5,155.8,194.9
E38000212,NHS North East and North Cumbria ICB - 13T,C50,Malignant neoplasm of breast,369,Age-standardised,158.3,142.4,175.3
E38000247,NHS North East and North Cumbria ICB - 16C,C50,Malignant neoplasm of breast,518,Age-standardised,147.4,134.9,160.7
E38000234,NHS North East and North Cumbria ICB - 84H,C50,Malignant neoplasm of breast,515,Age-standardised,181.8,166.4,198.3
E38000127,NHS North East and North Cumbria ICB - 99C,C50,Malignant neoplasm of breast,184,Age-standardised,160.9,138.4,186
E38000255,NHS North East London ICB - A3A8R,C50,Malignant neoplasm of breast,1111,Age-standardised,152.9,143.7,162.6
E38000256,NHS North West London ICB - W2U3Z,C50,Malignant neoplasm of breast,1376,Age-standardised,156.3,148,164.9
E38000262,NHS Northamptonshire ICB - 78H,C50,Malignant neoplasm of breast,645,Age-standardised,173.9,160.7,187.8
E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,C50,Malignant neoplasm of breast,105,Age-standardised,163.6,133.6,198.4
E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,C50,Malignant neoplasm of breast,859,Age-standardised,171.9,160.5,183.8
E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",C50,Malignant neoplasm of breast,460,Age-standardised,168.1,152.9,184.3
E38000150,NHS Somerset ICB - 11X,C50,Malignant neoplasm of breast,594,Age-standardised,181.4,166.8,196.8
E38000244,NHS South East London ICB - 72Q,C50,Malignant neoplasm of breast,1256,Age-standardised,167.7,158.2,177.5
E38000245,NHS South West London ICB - 36L,C50,Malignant neoplasm of breast,1104,Age-standardised,169.5,159.4,180
E38000006,NHS South Yorkshire ICB - 02P,C50,Malignant neoplasm of breast,222,Age-standardised,172.6,150.6,196.9
E38000044,NHS South Yorkshire ICB - 02X,C50,Malignant neoplasm of breast,262,Age-standardised,162.3,143.2,183.3
E38000141,NHS South Yorkshire ICB - 03L,C50,Malignant neoplasm of breast,236,Age-standardised,172.4,151,195.9
E38000146,NHS South Yorkshire ICB - 03N,C50,Malignant neoplasm of breast,467,Age-standardised,177,161.2,193.9
E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,C50,Malignant neoplasm of breast,128,Age-standardised,178.7,149,212.6
E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,C50,Malignant neoplasm of breast,129,Age-standardised,197.7,165,235.1
E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,C50,Malignant neoplasm of breast,168,Age-standardised,139,118.6,161.9
E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,C50,Malignant neoplasm of breast,244,Age-standardised,194.6,170.8,220.9
E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,C50,Malignant neoplasm of breast,167,Age-standardised,186.9,159.5,217.7
E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,C50,Malignant neoplasm of breast,218,Age-standardised,174.5,152.1,199.3
E38000086,NHS Suffolk and North East Essex ICB - 06L,C50,Malignant neoplasm of breast,357,Age-standardised,155.9,139.9,173.1
E38000117,NHS Suffolk and North East Essex ICB - 06T,C50,Malignant neoplasm of breast,330,Age-standardised,174.3,155.8,194.4
E38000204,NHS Suffolk and North East Essex ICB - 07K,C50,Malignant neoplasm of breast,207,Age-standardised,166.4,144.3,190.9
E38000264,NHS Surrey Heartlands ICB - 92A,C50,Malignant neoplasm of breast,1029,Age-standardised,191.1,179.5,203.2
E38000021,NHS Sussex ICB - 09D,C50,Malignant neoplasm of breast,199,Age-standardised,160.8,138.8,185.2
E38000265,NHS Sussex ICB - 70F,C50,Malignant neoplasm of breast,895,Age-standardised,184.9,172.8,197.5
E38000235,NHS Sussex ICB - 97R,C50,Malignant neoplasm of breast,601,Age-standardised,175,160.9,189.9
E38000025,NHS West Yorkshire ICB - 02T,C50,Malignant neoplasm of breast,168,Age-standardised,154.8,132.2,180.1
E38000190,NHS West Yorkshire ICB - 03R,C50,Malignant neoplasm of breast,333,Age-standardised,186.3,166.8,207.4
E38000225,NHS West Yorkshire ICB - 15F,C50,Malignant neoplasm of breast,548,Age-standardised,154.4,141.7,167.9
E38000232,NHS West Yorkshire ICB - 36J,C50,Malignant neoplasm of breast,395,Age-standardised,144.7,130.7,159.7
E38000254,NHS West Yorkshire ICB - X2C4Y,C50,Malignant neoplasm of breast,358,Age-standardised,168.2,151.2,186.6
