SICBL23CD,SICBL23NM,ICD10_code,Site_description,Count,Type_of_rate,Rate,LCI,UCI
E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",C61,Malignant neoplasm of prostate,336,Age-standardised,191.2,171.3,212.8
E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",C61,Malignant neoplasm of prostate,148,Age-standardised,138.4,116.7,162.9
E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",C61,Malignant neoplasm of prostate,359,Age-standardised,183.8,165.2,203.9
E38000238,NHS Lincolnshire ICB - 71E,C61,Malignant neoplasm of prostate,863,Age-standardised,202.5,189.2,216.5
E38000106,NHS Mid and South Essex ICB - 06Q,C61,Malignant neoplasm of prostate,344,Age-standardised,176.8,158.6,196.6
E38000185,NHS Mid and South Essex ICB - 07G,C61,Malignant neoplasm of prostate,118,Age-standardised,192,158.5,230.5
E38000007,NHS Mid and South Essex ICB - 99E,C61,Malignant neoplasm of prostate,176,Age-standardised,155.9,133.7,180.8
E38000030,NHS Mid and South Essex ICB - 99F,C61,Malignant neoplasm of prostate,194,Age-standardised,197.1,170.3,226.9
E38000168,NHS Mid and South Essex ICB - 99G,C61,Malignant neoplasm of prostate,161,Age-standardised,193.7,164.9,226
E38000239,NHS Norfolk and Waveney ICB - 26A,C61,Malignant neoplasm of prostate,1009,Age-standardised,172.9,162.3,183.9
E38000240,NHS North Central London ICB - 93C,C61,Malignant neoplasm of prostate,937,Age-standardised,198.3,185.6,211.6
E38000130,NHS North East and North Cumbria ICB - 00L,C61,Malignant neoplasm of prostate,297,Age-standardised,156.9,139.5,175.8
E38000163,NHS North East and North Cumbria ICB - 00N,C61,Malignant neoplasm of prostate,156,Age-standardised,212,179.9,248.2
E38000176,NHS North East and North Cumbria ICB - 00P,C61,Malignant neoplasm of prostate,219,Age-standardised,168.3,146.6,192.3
E38000215,NHS North East and North Cumbria ICB - 01H,C61,Malignant neoplasm of prostate,302,Age-standardised,164.7,146.6,184.4
E38000212,NHS North East and North Cumbria ICB - 13T,C61,Malignant neoplasm of prostate,313,Age-standardised,154.6,137.9,172.7
E38000247,NHS North East and North Cumbria ICB - 16C,C61,Malignant neoplasm of prostate,549,Age-standardised,174.9,160.5,190.2
E38000234,NHS North East and North Cumbria ICB - 84H,C61,Malignant neoplasm of prostate,433,Age-standardised,164.1,148.9,180.4
E38000127,NHS North East and North Cumbria ICB - 99C,C61,Malignant neoplasm of prostate,143,Age-standardised,145.7,122.7,171.7
E38000255,NHS North East London ICB - A3A8R,C61,Malignant neoplasm of prostate,1127,Age-standardised,203.1,191.1,215.6
E38000256,NHS North West London ICB - W2U3Z,C61,Malignant neoplasm of prostate,1287,Age-standardised,182.1,172.2,192.4
E38000262,NHS Northamptonshire ICB - 78H,C61,Malignant neoplasm of prostate,672,Age-standardised,197.2,182.6,212.8
E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,C61,Malignant neoplasm of prostate,111,Age-standardised,176.8,145.4,213.1
E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,C61,Malignant neoplasm of prostate,815,Age-standardised,180.7,168.5,193.6
E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",C61,Malignant neoplasm of prostate,589,Age-standardised,223.6,205.8,242.4
E38000150,NHS Somerset ICB - 11X,C61,Malignant neoplasm of prostate,629,Age-standardised,194.3,179.4,210.1
E38000244,NHS South East London ICB - 72Q,C61,Malignant neoplasm of prostate,1330,Age-standardised,233.9,221.2,247.1
E38000245,NHS South West London ICB - 36L,C61,Malignant neoplasm of prostate,1214,Age-standardised,242,228.4,256.2
E38000006,NHS South Yorkshire ICB - 02P,C61,Malignant neoplasm of prostate,214,Age-standardised,183.3,159.4,209.7
E38000044,NHS South Yorkshire ICB - 02X,C61,Malignant neoplasm of prostate,228,Age-standardised,158.6,138.6,180.7
E38000141,NHS South Yorkshire ICB - 03L,C61,Malignant neoplasm of prostate,250,Age-standardised,200.3,176.1,226.8
E38000146,NHS South Yorkshire ICB - 03N,C61,Malignant neoplasm of prostate,411,Age-standardised,182,164.8,200.5
E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,C61,Malignant neoplasm of prostate,110,Age-standardised,161.8,132.8,195.1
E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,C61,Malignant neoplasm of prostate,121,Age-standardised,193.9,160.8,231.8
E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,C61,Malignant neoplasm of prostate,181,Age-standardised,153.6,132,177.7
E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,C61,Malignant neoplasm of prostate,198,Age-standardised,165.9,143.5,190.8
E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,C61,Malignant neoplasm of prostate,179,Age-standardised,207.3,178,240
E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,C61,Malignant neoplasm of prostate,175,Age-standardised,154.5,132.4,179.3
E38000086,NHS Suffolk and North East Essex ICB - 06L,C61,Malignant neoplasm of prostate,499,Age-standardised,222.6,203.4,243
E38000117,NHS Suffolk and North East Essex ICB - 06T,C61,Malignant neoplasm of prostate,366,Age-standardised,205.6,185.1,227.9
E38000204,NHS Suffolk and North East Essex ICB - 07K,C61,Malignant neoplasm of prostate,171,Age-standardised,142.8,122.2,165.9
E38000264,NHS Surrey Heartlands ICB - 92A,C61,Malignant neoplasm of prostate,1062,Age-standardised,223.1,209.8,236.9
E38000021,NHS Sussex ICB - 09D,C61,Malignant neoplasm of prostate,167,Age-standardised,167.8,143.1,195.5
E38000265,NHS Sussex ICB - 70F,C61,Malignant neoplasm of prostate,1029,Age-standardised,229.7,215.8,244.2
E38000235,NHS Sussex ICB - 97R,C61,Malignant neoplasm of prostate,666,Age-standardised,205.8,190.5,222.1
E38000025,NHS West Yorkshire ICB - 02T,C61,Malignant neoplasm of prostate,189,Age-standardised,194.9,167.8,225
E38000190,NHS West Yorkshire ICB - 03R,C61,Malignant neoplasm of prostate,291,Age-standardised,179.6,159.5,201.6
E38000225,NHS West Yorkshire ICB - 15F,C61,Malignant neoplasm of prostate,604,Age-standardised,207.5,191.3,224.8
E38000232,NHS West Yorkshire ICB - 36J,C61,Malignant neoplasm of prostate,451,Age-standardised,197.8,179.8,217
E38000254,NHS West Yorkshire ICB - X2C4Y,C61,Malignant neoplasm of prostate,351,Age-standardised,183.5,164.7,203.8
